year,fips,srb
2016,34041,3.245582402
2017,34041,4.839009864
2018,34041,6.420545746
2019,34041,5.60501154
2020,34041,8.303677343
2021,34041,6.662965019
2022,34041,5.513439008
2016,35001,10.99662308
2017,35001,13.91962023
2018,35001,14.70144428
2019,35001,14.76941039
2020,35001,21.06077538
2021,35001,16.25037617
2022,35001,20.61638792
2016,35005,7.157464213
2017,35005,8.514664144
2018,35005,4.584819154
2019,35005,6.553079948
2020,35005,8.628954938
2021,35005,4.911591356
2022,35005,2.649006623
2018,35006,4.231311707
2020,35006,4.385964912
2021,35006,5.449591281
2022,35006,6.349206349
2018,35007,1.189060642
2019,35007,1.501501502
2020,35007,8.368200837
2021,35007,2.666666667
2022,35007,3.164556962
2016,35009,11.92504259
2017,35009,6.384676776
2018,35009,12.52236136
2019,35009,11.2923463
2020,35009,3.539823009
2021,35009,4.728132388
2022,35009,6.349206349
2019,35011,16.12903226
2016,35013,8.814887365
2017,35013,12.33342784
2018,35013,14.37771454
2019,35013,15.6033972
2020,35013,12.50325606
2021,35013,9.920634921
2022,35013,13.61573374
2016,35015,8.648648649
2017,35015,6.993006993
2018,35015,12.07349081
2019,35015,7.42741391
2020,35015,10.90188305
2021,35015,5.128205128
2022,35015,12.46105919
2016,35017,9.118541033
2017,35017,13.68301026
2018,35017,9.497964722
2019,35017,8.960573477
2020,35017,7.025761124
2021,35017,3.021148036
2016,35019,2.801120448
2017,35019,1.315789474
2018,35019,1.508295626
2019,35019,2.293577982
2022,35019,3.558718861
2016,35023,5.714285714
2018,35023,2.816901408
2020,35023,4.761904762
2016,35025,8.064516129
2017,35025,17.07779886
2018,35025,12.85189718
2019,35025,16.31701632
2020,35025,18.1200453
2021,35025,4.784688995
2022,35025,1.945525292
2016,35027,2.125398512
2017,35027,1.389532191
2018,35027,2.88184438
2019,35027,3.731343284
2020,35027,4.273504274
2021,35027,3.676470588
2022,35027,4.918032787
2018,35028,4.705882353
2019,35028,6.230529595
2020,35028,7.547169811
2022,35028,10.05025126
2016,35029,5.18134715
2017,35029,6.952491309
2018,35029,2.421307506
2019,35029,9.107468124
2020,35029,6.550218341
2021,35029,2.83286119
2022,35029,9.900990099
2017,35031,2.90275762
2018,35031,6.489994592
2019,35031,4.846526656
2020,35031,1.951219512
2021,35031,3.610108303
2022,35031,10.45751634
2016,35035,5.555555556
2017,35035,4.312203536
2018,35035,8.857808858
2019,35035,6.587615283
2020,35035,4.295532646
2021,35035,5.096839959
2022,35035,5.284015852
2017,35037,2.344665885
2018,35037,4.081632653
2019,35037,4.166666667
2020,35037,5.037783375
2017,35039,5.18134715
2018,35039,4.975124378
2019,35039,5.689900427
2020,35039,14.65201465
2021,35039,5.102040816
2022,35039,5.917159763
2016,35041,12.38390093
2017,35041,5.747126437
2018,35041,4.322766571
2019,35041,2.283105023
2020,35041,6.993006993
2021,35041,4.784688995
2016,35043,10.87470449
2017,35043,8.115814872
2018,35043,11.0483673
2019,35043,11.30136986
2020,35043,13.69257951
2021,35043,13.56132075
2022,35043,10.82543978
2016,35045,2.849002849
2017,35045,8.703618873
2018,35045,6.795608991
2019,35045,12.14285714
2020,35045,11.22544434
2021,35045,12.5
2022,35045,16.35220126
2016,35047,4.376367615
2017,35047,4.363001745
2018,35047,8.884501481
2019,35047,6.587615283
2020,35047,1.689189189
2021,35047,4.210526316
2022,35047,4.608294931
2016,35049,2.767783006
2017,35049,5.758378441
2018,35049,6.372490081
2019,35049,6.116207951
2020,35049,8.8
2021,35049,7.443458345
2022,35049,11.78343949
2016,35051,4.385964912
2017,35051,7.949125596
2018,35051,8.319467554
2019,35051,9.070294785
2020,35051,7.894736842
2021,35051,9.375
2022,35051,3.846153846
2016,35053,5.076142132
2017,35053,0.412371134
2019,35053,0.899280576
2021,35053,3.80952381
2022,35053,2.544529262
2017,35055,2.192021043
2018,35055,3.820960699
2019,35055,2.166064982
2020,35055,2.008032129
2021,35055,2.424242424
2022,35055,4.385964912
2021,35059,8.547008547
2022,35059,12.98701299
2016,35061,3.65630713
2017,35061,14.75694444
2018,35061,16.20162016
2019,35061,5.847953216
2020,35061,22.29299363
2021,35061,15.96806387
2022,35061,24.33628319
2016,36001,5.401234568
2017,36001,5.806568681
2018,36001,6.90376569
2019,36001,5.853564917
2020,36001,5.924739792
2021,36001,6.792918897
2022,36001,7.01381509
2017,36003,5.82847627
2018,36003,7.306889353
2019,36003,8.37520938
2020,36003,13.44086022
2021,36003,3.676470588
2016,36005,10.20367492
2017,36005,12.5405595
2018,36005,15.48333365
2019,36005,19.20395332
2020,36005,24.33845149
2021,36005,16.68600696
2022,36005,17.65137456
2016,36007,6.854009596
2017,36007,9.891949475
2018,36007,9.92242468
2019,36007,10.88646967
2020,36007,13.85148134
2021,36007,5.80270793
2022,36007,12.31113598
2016,36009,2.996254682
2017,36009,3.01406564
2018,36009,8.090614887
2019,36009,3.236245955
2020,36009,5.203816132
2021,36009,3.440366972
2022,36009,2.522068096
2016,36011,7.659574468
2017,36011,8.712487899
2018,36011,13.02378256
2019,36011,13.69863014
2020,36011,13.23042999
2021,36011,6.887052342
2022,36011,7.299270073
2016,36013,4.066418163
2017,36013,12.05295396
2018,36013,8.748481166
2019,36013,6.300963677
2020,36013,10.18675722
2021,36013,5.772005772
2022,36013,7.531380753
2016,36015,5.685856432
2017,36015,10.6466877
2018,36015,11.9102153
2019,36015,10.89918256
2020,36015,12.57861635
2021,36015,13.81909548
2022,36015,10.37037037
2017,36017,3.896103896
2018,36017,3.558718861
2019,36017,5.208333333
2020,36017,3.861003861
2021,36017,4.830917874
2016,36019,8.032128514
2017,36019,7.218479307
2018,36019,12.86549708
2019,36019,11.40994295
2020,36019,23.89937107
2021,36019,9.074410163
2022,36019,14.89757914
2016,36021,3.711952487
2017,36021,2.175940317
2018,36021,7.913369429
2019,36021,3.694581281
2020,36021,2.949852507
2021,36021,0.904977376
2022,36021,4.366812227
2016,36023,1.876172608
2017,36023,5.572065379
2018,36023,7.292173068
2019,36023,4.484304933
2020,36023,7.36196319
2021,36023,4.431314623
2022,36023,3.361344538
2017,36025,6.451612903
2018,36025,5.644402634
2019,36025,2.877697842
2021,36025,9.732360097
2022,36025,3.144654088
2016,36027,6.819500871
2017,36027,5.856414496
2018,36027,8.238589553
2019,36027,10.18799272
2020,36027,12.50833889
2021,36027,10.32924467
2022,36027,11.36901942
2016,36029,11.67723595
2017,36029,16.907863
2018,36029,16.38702607
2019,36029,17.64728849
2020,36029,23.32518046
2021,36029,16.55353927
2022,36029,15.9657876
2016,36031,2.405002405
2017,36031,0.944510035
2018,36031,1.818732949
2020,36031,3.407155026
2021,36031,0.77579519
2022,36031,1.769911504
2016,36033,3.25203252
2017,36033,3.009027081
2018,36033,2.15285253
2019,36033,3.546099291
2020,36033,2.252252252
2022,36033,3.623188406
2016,36035,4.005340454
2017,36035,8.196721311
2018,36035,8.676789588
2019,36035,1.577287066
2020,36035,12.52609603
2021,36035,9.259259259
2022,36035,3.90625
2016,36037,2.732240437
2017,36037,2.11352657
2018,36037,3.907776475
2019,36037,5.018820577
2020,36037,8.652657602
2021,36037,2.604166667
2022,36037,2.824858757
2016,36039,0.768049155
2017,36039,0.331564987
2018,36039,2.15424386
2019,36039,3.276539974
2020,36039,1.421464108
2021,36039,0.998003992
2022,36039,2.496878901
2016,36043,1.759014952
2017,36043,2.655258888
2018,36043,3.32488917
2019,36043,3.010536879
2020,36043,4.117108875
2021,36043,2.926829268
2022,36043,2.157497303
2016,36045,8.044554455
2017,36045,15.24282169
2018,36045,16.17357002
2019,36045,9.758897819
2020,36045,12.5588697
2021,36045,3.253796095
2022,36045,10.98901099
2016,36047,10.31997612
2017,36047,14.53231634
2018,36047,18.74974045
2019,36047,21.58514533
2020,36047,29.71351906
2021,36047,24.79924421
2022,36047,23.58927671
2018,36049,6.756756757
2020,36049,7.633587786
2016,36051,1.699235344
2017,36051,6.361829026
2018,36051,7.718282682
2019,36051,6.116207951
2020,36051,2.116402116
2021,36051,2.941176471
2022,36051,9.208103131
2016,36053,7.067137809
2017,36053,5.709624796
2018,36053,3.805899144
2019,36053,5.227781927
2020,36053,4.14507772
2021,36053,5.625879044
2022,36053,1.459854015
2016,36055,8.01931534
2017,36055,10.78045024
2018,36055,12.42629501
2019,36055,12.67363597
2020,36055,15.10726156
2021,36055,11.79061933
2022,36055,11.79007908
2016,36057,7.759456838
2017,36057,6.687472136
2018,36057,9.714285714
2019,36057,6.628787879
2020,36057,11.22194514
2021,36057,10.01669449
2022,36057,8.650519031
2016,36059,7.088722145
2017,36059,8.60966344
2018,36059,10.87359986
2019,36059,11.22557931
2020,36059,14.03481261
2021,36059,8.084608735
2022,36059,10.16107615
2016,36061,7.062760999
2017,36061,10.67442989
2018,36061,13.08846535
2019,36061,15.78521225
2020,36061,18.83329191
2021,36061,16.82744614
2022,36061,15.87270107
2016,36063,7.276647352
2017,36063,7.748434171
2018,36063,9.519321395
2019,36063,9.645390071
2020,36063,11.50404772
2021,36063,6.896551724
2022,36063,8.019911504
2016,36065,5.023723137
2017,36065,10.86628433
2018,36065,12.59622113
2019,36065,12.23470662
2020,36065,13.80597015
2021,36065,10.96804959
2022,36065,6.695361071
2016,36067,8.312551953
2017,36067,11.14045618
2018,36067,10.83453717
2019,36067,11.79616232
2020,36067,15.55419473
2021,36067,13.34519573
2022,36067,13.15391594
2016,36069,3.996003996
2017,36069,3.52858151
2018,36069,4.277159966
2019,36069,6.013229104
2020,36069,7.172995781
2021,36069,3.050330452
2022,36069,4.310344828
2016,36071,4.866180049
2017,36071,5.986185725
2018,36071,8.660849026
2019,36071,7.715020478
2020,36071,8.649868372
2021,36071,6.079526783
2022,36071,7.084051312
2016,36073,2.564102564
2017,36073,3.783102144
2018,36073,12.13171577
2019,36073,13.5501355
2020,36073,7.042253521
2021,36073,8.849557522
2022,36073,5.405405405
2016,36075,2.582311169
2017,36075,8.827238335
2018,36075,10.57002643
2019,36075,10.09534492
2020,36075,17.24137931
2021,36075,5.012531328
2022,36075,7.587253414
2016,36077,2.131060202
2017,36077,4.935563477
2018,36077,7.177033493
2019,36077,5.609382968
2020,36077,7.478632479
2021,36077,3.558718861
2022,36077,1.164144354
2016,36079,3.028009084
2017,36079,3.132613992
2018,36079,5.327413984
2019,36079,5.354752343
2020,36079,8.34028357
2021,36079,3.963759909
2022,36079,4.874651811
2016,36081,5.671596699
2017,36081,7.759379739
2018,36081,9.54531666
2019,36081,11.52236487
2020,36081,17.43797153
2021,36081,12.29276321
2022,36081,11.95739703
2016,36083,5.954153022
2017,36083,7.941264609
2018,36083,8.003920287
2019,36083,9.997436555
2020,36083,9.633197481
2021,36083,14.70588235
2022,36083,12.42571583
2016,36085,12.92725679
2017,36085,15.03671757
2018,36085,16.67092489
2019,36085,19.35859089
2020,36085,16.68092387
2021,36085,12.24156692
2022,36085,16.63498099
2016,36087,5.582377791
2017,36087,5.566766405
2018,36087,7.131858335
2019,36087,7.041466413
2020,36087,9.166040571
2021,36087,6.303375356
2022,36087,8.098159509
2016,36089,2.700270027
2017,36089,16.75485009
2018,36089,6.739243131
2019,36089,9.983361065
2020,36089,5.896226415
2021,36089,4.854368932
2022,36089,3.717472119
2016,36091,4.258943782
2017,36091,6.549252146
2018,36091,7.343814646
2019,36091,8.682634731
2020,36091,8.76125578
2021,36091,7.084468665
2022,36091,8.26446281
2016,36093,8.187967248
2017,36093,9.725302849
2018,36093,10.11940903
2019,36093,9.649122807
2020,36093,11.96581197
2021,36093,11.09262341
2022,36093,7.738095238
2016,36095,6.51465798
2017,36095,3.963011889
2018,36095,4.573170732
2019,36095,2.551020408
2022,36095,5.555555556
2017,36097,1.547189273
2018,36097,0.594530321
2019,36097,1.857010214
2022,36097,1.572327044
2017,36099,1.738122827
2018,36099,5.641748942
2019,36099,4.608294931
2020,36099,8.759124088
2021,36099,6.25
2022,36099,7.009345794
2016,36101,0.620732464
2017,36101,4.103967168
2018,36101,6.129955047
2019,36101,3.875968992
2020,36101,10.12145749
2021,36101,2.415458937
2022,36101,5.641748942
2016,36103,8.708655876
2017,36103,12.76826441
2018,36103,14.21727365
2019,36103,14.79480647
2020,36103,15.58482655
2021,36103,10.97862058
2022,36103,15.0763122
2017,36105,3.330866025
2018,36105,3.059440559
2019,36105,4.678362573
2020,36105,4.428697963
2021,36105,5.257623554
2022,36105,3.778337531
2016,36107,8.048289738
2017,36107,0.973709834
2018,36107,1.200480192
2019,36107,10.69518717
2020,36107,9.708737864
2021,36107,5.970149254
2022,36107,3.546099291
2016,36109,3.500583431
2017,36109,6.087092243
2018,36109,11.67031364
2019,36109,12.75045537
2020,36109,13.99688958
2021,36109,14.89668429
2022,36109,9.022556391
2016,36111,4.821213339
2017,36111,5.564387917
2018,36111,6.825187142
2019,36111,6.270123708
2020,36111,6.284038542
2021,36111,7.420091324
2022,36111,6.510416667
2016,36113,2.963841138
2017,36113,3.655638823
2018,36113,4.543280727
2019,36113,3.843466108
2020,36113,6.582040433
2021,36113,5.646173149
2022,36113,4.720161834
2016,36115,4.137931034
2017,36115,4.611837048
2018,36115,6.140350877
2019,36115,2.820874471
2021,36115,7.614213198
2022,36115,16.85393258
2017,36117,7.352941176
2018,36117,5.747126437
2019,36117,4.537205082
2020,36117,8.027522936
2021,36117,5.136986301
2022,36117,3.913894325
2016,36119,7.076979271
2017,36119,8.819938534
2018,36119,10.21195055
2019,36119,9.987317692
2020,36119,13.61338001
2021,36119,9.495743287
2022,36119,9.785217552
2017,36121,5.592841163
2018,36121,1.34589502
2019,36121,5.72519084
2020,36121,7.339449541
2021,36121,2.597402597
2016,36123,1.675041876
2017,36123,4.62962963
2018,36123,5.580357143
2020,36123,4.149377593
2016,37001,5.937234945
2017,37001,5.835609635
2018,37001,5.194805195
2019,37001,6.979241231
2020,37001,9.163250543
2021,37001,7.939028263
2022,37001,6.698920729
2016,37003,3.333333333
2017,37003,5.628517824
2018,37003,6.41025641
2020,37003,3.861003861
2021,37003,4.926108374
2022,37003,5.847953216
2017,37007,6.289308176
2018,37007,4.608294931
2020,37007,3.246753247
2021,37007,5.154639175
2016,37009,8.403361345
2018,37009,1.964636542
2019,37009,5.813953488
2018,37011,0.994035785
2019,37011,1.488095238
2022,37011,9.861932939
2016,37013,7.042253521
2017,37013,4.733727811
2018,37013,3.759398496
2019,37013,1.669449082
2020,37013,11.83431953
2022,37013,10.60070671
2020,37015,8.26446281
2021,37015,15.87301587
2016,37017,3.205128205
2017,37017,5.128205128
2019,37017,6.944444444
2020,37017,4.347826087
2016,37019,2.198339033
2017,37019,3.421461897
2018,37019,4.845656856
2019,37019,8.348552048
2020,37019,6.375227687
2021,37019,2.404809619
2022,37019,6.4
2016,37021,2.833169881
2017,37021,3.844217656
2018,37021,6.176097973
2019,37021,6.923837784
2020,37021,8.417871789
2021,37021,9.231142961
2022,37021,9.375
2016,37023,1.622060016
2017,37023,3.829950211
2018,37023,5.453020134
2019,37023,3.015681544
2020,37023,3.081664099
2021,37023,2.85986654
2022,37023,2.05338809
2016,37025,4.852849092
2017,37025,6.086718643
2018,37025,5.986662625
2019,37025,6.797030221
2020,37025,6.473888649
2021,37025,4.806098774
2022,37025,5.728960885
2016,37027,1.288659794
2017,37027,1.299545159
2018,37027,7.462686567
2019,37027,6.276150628
2020,37027,6.211180124
2021,37027,4.709576138
2022,37027,7.448789572
2018,37029,11.49425287
2019,37029,17.85714286
2016,37031,3.055767762
2017,37031,4.233700254
2018,37031,2.921129503
2019,37031,6.460875808
2020,37031,2.481389578
2021,37031,3.201707577
2022,37031,12.22826087
2016,37035,4.647836968
2017,37035,6.698044895
2018,37035,6.165473349
2019,37035,8.368200837
2020,37035,7.350367518
2021,37035,3.093239063
2022,37035,6.707946336
2016,37037,5.398110661
2017,37037,3.623188406
2018,37037,3.022974607
2019,37037,2.592912705
2020,37037,1.091703057
2021,37037,4.405286344
2022,37037,3.154574132
2021,37039,5.050505051
2016,37041,11.23595506
2017,37041,5.540166205
2018,37041,3.021148036
2019,37041,8.438818565
2022,37041,7.246376812
2016,37045,4.26742532
2017,37045,6.162273194
2018,37045,7.260992336
2019,37045,5.099150142
2020,37045,5.201560468
2021,37045,5.524861878
2022,37045,11.46131805
2016,37047,2.141327623
2017,37047,2.392344498
2018,37047,5.602240896
2019,37047,6.451612903
2020,37047,7.246376812
2021,37047,3.289473684
2022,37047,4.032258065
2016,37049,7.390983001
2017,37049,11.72707889
2018,37049,14.86045669
2019,37049,13.31853496
2020,37049,11.74844506
2021,37049,9.233610342
2022,37049,9.933774834
2016,37051,17.09682722
2017,37051,18.03558372
2018,37051,17.30752835
2019,37051,18.39936787
2020,37051,18.79119338
2021,37051,11.80053293
2022,37051,14.08781404
2022,37053,2.610966057
2016,37055,3.350885591
2017,37055,2.875877143
2018,37055,4.611514813
2019,37055,3.385526873
2020,37055,1.80785124
2021,37055,3.509891512
2022,37055,5.952380952
2016,37057,2.753556677
2017,37057,1.907183725
2018,37057,2.767527675
2019,37057,5.882352941
2020,37057,5.492349941
2021,37057,4.294149222
2022,37057,4.495825305
2017,37059,3.212851406
2018,37059,0.911577028
2019,37059,8.547008547
